Nom,Marque,Prix,Description,Url,Url_image
INOVU LK120,INOVU,29€95,"Clavier bureautique membrane, Filaire",https://www.materiel.net/produit/202303170016.html,https://media.materiel.net/r250/products/MN0006125248.jpg
Logitech G213 Prodigy,Logitech,59€95,"Clavier gamer, Classique, Filaire, Classique (Membrane), 16,8 millions de couleurs",https://www.materiel.net/produit/201609020053.html,https://media.materiel.net/r250/products/MN0005061954_1.jpg
INOVU BW10 (AZERTY),INOVU,16€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/202010280097.html,https://media.materiel.net/r250/products/MN0005842478_1.jpg
INOVU SWL10 - Noir,INOVU,34€95,"Bureautique, Classique, Sans-fil, Mécanique (Switchs)",https://www.materiel.net/produit/202006150094.html,https://media.materiel.net/r250/products/MN0005742622_1.jpg
INOVU BW10 (AZERTY+),INOVU,19€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/202208160045.html,https://media.materiel.net/r250/products/MN0006074203.jpg
Corsair K55 Core RGB,Corsair,49€95,"Clavier gamer membrane, Filaire, Rétro-éclairage RGB",https://www.materiel.net/produit/202401040032.html,https://media.materiel.net/r250/products/MN0006103763.jpg
Logitech K120 for Business,Logitech,15€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/201009100037.html,https://media.materiel.net/r250/oproducts/AR201009100037_g1.jpg
Corsair K55 RGB Pro,Corsair,64€95,"Clavier gamer, Classique, Filaire, Classique (Membrane), 16,8 millions de couleurs",https://www.materiel.net/produit/202102160038.html,https://media.materiel.net/r250/products/MN0005819411_1.jpg
INOVU SWL10 - Blanc,INOVU,34€95,"Bureautique, Classique, Sans-fil, Mécanique (Switchs)",https://www.materiel.net/produit/202006150099.html,https://media.materiel.net/r250/products/MN0005742617_1.jpg
INOVU BW10 (QWERTY US),INOVU,19€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/202208160050.html,https://media.materiel.net/r250/products/MN0006074211.jpg
INOVU BW10 (BÉPO),INOVU,19€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/202208160049.html,https://media.materiel.net/r250/products/MN0006074207.jpg
Logitech K120,Logitech,15€95,"Bureautique, Classique, Filaire, Classique (Membrane)",https://www.materiel.net/produit/201007200098.html,https://media.materiel.net/r250/oproducts/AR201007200098_g1.jpg
Logitech K280e,Logitech,26€95,"Bureautique, Classique, Filaire, PC portable (Chiclet)",https://www.materiel.net/produit/201604220037.html,https://media.materiel.net/r250/products/MN0005646111_1.jpg
Asus TUF K3,Asus,99€95,"Clavier gamer, Classique, Filaire, Mécanique (Switchs), Kailh Brown, 16,8 millions de couleurs",https://www.materiel.net/produit/202007070034.html,https://media.materiel.net/r250/products/MN0005709356_1.jpg
Cherry Stream Keyboard - Noir,Cherry,39€95,"Clavier gamer, Filaire, Mécanique (Switches), Cherry SX",https://www.materiel.net/produit/202003020028.html,https://media.materiel.net/r250/products/MN0005675992_1.jpg
