Nom,Marque,Prix,Description,Url,Url_image
Clavier sans filAPPLEMagic Keyboard 2017 avec Pad Numérique,APPLE,"134,99€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Un clavier design avec pavé numérique.",/ref/1091551,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0190198383297_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filAPPLEMagic Keyboard 2017 avec Pad Numérique,APPLE,"134,99€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Un clavier design avec pavé numérique.",/ref/1091551,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0190198383297_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK540 Advanced,LOGITECH,"39,99€",Sans filTouches silencieusesAlimentation : 2 Piles AALe + :1 seul récepteur USB pour le clavier et la souris.,/ref/1106551,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206077386_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK540 Advanced,LOGITECH,"39,99€",Sans filTouches silencieusesAlimentation : 2 Piles AALe + :1 seul récepteur USB pour le clavier et la souris.,/ref/1106551,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206077386_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK270 Wireless Desktop,LOGITECH,"28,99€","Sans fil (Dongle USB)Alimentation : 2 Piles AAA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Sans fil offre une connexion rapide, fiable ; longévité de plusieurs mois sans besoin de changer les piles (commutateur Marche/Arrêt)",/ref/1000407,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206039162_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK270 Wireless Desktop,LOGITECH,"28,99€","Sans fil (Dongle USB)Alimentation : 2 Piles AAA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Sans fil offre une connexion rapide, fiable ; longévité de plusieurs mois sans besoin de changer les piles (commutateur Marche/Arrêt)",/ref/1000407,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206039162_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK270 Wireless Desktop,LOGITECH,"28,99€","Sans fil (Dongle USB)Alimentation : 2 Piles AAA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Sans fil offre une connexion rapide, fiable ; longévité de plusieurs mois sans besoin de changer les piles (commutateur Marche/Arrêt)",/ref/1000407,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206039162_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK295 Silent Wireless Combo,LOGITECH,"34,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Technologie Silent Touch qui élimine plus de 90 % des bruits du clavier et de la souris,/ref/1155008,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206092389_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK295 Silent Wireless Combo,LOGITECH,"34,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Technologie Silent Touch qui élimine plus de 90 % des bruits du clavier et de la souris,/ref/1155008,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206092389_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisTNBCLASSY,TNB,"23,15€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 1 Pile AA (pour la souris) et 1 Pile AAA (pour le clavier) -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Un pack ergonomique et design",/ref/1156573,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3303170081303_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisTNBCLASSY,TNB,"23,15€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 1 Pile AA (pour la souris) et 1 Pile AAA (pour le clavier) -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Un pack ergonomique et design",/ref/1156573,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3303170081303_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK235 sans fil silencieux,LOGITECH,"39,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Les touches silencieuses,/ref/1174213,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206063853_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK235 sans fil silencieux,LOGITECH,"39,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Les touches silencieuses,/ref/1174213,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206063853_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK235 sans fil silencieux,LOGITECH,"39,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Les touches silencieuses,/ref/1174213,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206063853_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier filaireESSENTIELBECO 2023,ESSENTIELB,"15,99€","FilaireTouches silencieusesAlimentation : USB -
              
            
              
              Longueur câble : 1,50 mLe + :fabriqué avec 85% de matières recyclées",/ref/8010797,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3497674182304_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier filaireESSENTIELBECO 2023,ESSENTIELB,"15,99€","FilaireTouches silencieusesAlimentation : USB -
              
            
              
              Longueur câble : 1,50 mLe + :fabriqué avec 85% de matières recyclées",/ref/8010797,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3497674182304_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Sticker clavierR2DTOOLDYSDyslexique Windows,R2DTOOLDYS,"24,00€","Étiquettes autocollantesConçu pour les enfants DYSRétroéclairé : RGB non intégré -
              
            
              
              Codes couleur intuitifsLe + :sa grande résistance à l'usure !",/ref/1170274,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3770023398008_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Sticker clavierR2DTOOLDYSDyslexique Windows,R2DTOOLDYS,"24,00€","Étiquettes autocollantesConçu pour les enfants DYSRétroéclairé : RGB non intégré -
              
            
              
              Codes couleur intuitifsLe + :sa grande résistance à l'usure !",/ref/1170274,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3770023398008_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK470 Blanc,LOGITECH,"49,99€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 2 piles AAA et 1 pile AA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :son design compact et ultra fin",/ref/1136108,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206086470_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK470 Blanc,LOGITECH,"49,99€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 2 piles AAA et 1 pile AA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :son design compact et ultra fin",/ref/1136108,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206086470_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys S  Silencieux Graphite,LOGITECH,"119,00€","BluetoothTouches silencieusesAlimentation : USB -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :L'automatisation des tâches répétitives pour gagner du temps.",/ref/1192236,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206112261_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys S  Silencieux Graphite,LOGITECH,"119,00€","BluetoothTouches silencieusesAlimentation : USB -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :L'automatisation des tâches répétitives pour gagner du temps.",/ref/1192236,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206112261_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filLOGITECHG915 TKL LIGHTSPEED RVB,LOGITECH,"139,00€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RGBBluetoothLe + :40 heures d'autonomies avec une seule charge",/ref/1175479,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206088764_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filLOGITECHG915 TKL LIGHTSPEED RVB,LOGITECH,"139,00€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RGBBluetoothLe + :40 heures d'autonomies avec une seule charge",/ref/1175479,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206088764_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSKILLKORPK5 MAGENTA,SKILLKORP,"39,99€","Touches : mécanique -
              
            
              
              Switch : brownRepose poignetRétroéclairage : RGBFilaire",/ref/8010809,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3497674182410_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSKILLKORPK5 MAGENTA,SKILLKORP,"39,99€","Touches : mécanique -
              
            
              
              Switch : brownRepose poignetRétroéclairage : RGBFilaire",/ref/8010809,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/3497674182410_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK120,LOGITECH,"20,10€","FilaireTouches silencieusesAlimentation : USB -
              
            
              
              Longueur câble : 150,00 mLe + :Touches ultraplates et silencieuses, solide grâce à son design étanche, ses pattes inclinables robustes et ses touches durables.",/ref/855046,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206020474_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK120,LOGITECH,"20,10€","FilaireTouches silencieusesAlimentation : USB -
              
            
              
              Longueur câble : 150,00 mLe + :Touches ultraplates et silencieuses, solide grâce à son design étanche, ses pattes inclinables robustes et ses touches durables.",/ref/855046,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206020474_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX PRO TKL 2023,STEELSERIES,"219,00€",Touches : optique-mécaniqueRepose poignetRétroéclairage : RGBFilaireLe + :Excellent confort et maximisé pour les performances en jeu,/ref/1193317,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047241_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX PRO TKL 2023,STEELSERIES,"219,00€",Touches : optique-mécaniqueRepose poignetRétroéclairage : RGBFilaireLe + :Excellent confort et maximisé pour les performances en jeu,/ref/1193317,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047241_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerLOGITECHG413SE TKL Mecanique Tactile,LOGITECH,"79,99€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RétroéclairéFilaireLe + :Des switches mécaniques tactiles à la mémorisation de 6 frappes de touche avec anti-ghosting",/ref/1179560,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206097957_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerLOGITECHG413SE TKL Mecanique Tactile,LOGITECH,"79,99€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RétroéclairéFilaireLe + :Des switches mécaniques tactiles à la mémorisation de 6 frappes de touche avec anti-ghosting",/ref/1179560,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206097957_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerRAZERORNATA V3,RAZER,"89,99€","Touches : mécanique -
              
            
              
              Switch : greenRepose poignetRétroéclairage : RGB2,4 GHz, FilaireLe + :Ses touches confortables et précises",/ref/1178239,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/8886419348696_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerRAZERORNATA V3,RAZER,"89,99€","Touches : mécanique -
              
            
              
              Switch : greenRepose poignetRétroéclairage : RGB2,4 GHz, FilaireLe + :Ses touches confortables et précises",/ref/1178239,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/8886419348696_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filSTEELSERIESAPEX PRO MINI WIRELESS FR,STEELSERIES,"259,99€","Touches : optique-mécaniqueRétroéclairage : RGB2,4 GHz, BluetoothLe + :Nouveaux switches OmniPoint 2.0 pour une activation de touche sans contact instantanée",/ref/1188348,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047944_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filSTEELSERIESAPEX PRO MINI WIRELESS FR,STEELSERIES,"259,99€","Touches : optique-mécaniqueRétroéclairage : RGB2,4 GHz, BluetoothLe + :Nouveaux switches OmniPoint 2.0 pour une activation de touche sans contact instantanée",/ref/1188348,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047944_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX 3 FR,STEELSERIES,"79,99€",Touches : à membraneRepose poignetRétroéclairage : RGBFilaireLe + :Résistant à l'eau et à la poussière,/ref/1143068,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119038881_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX 3 FR,STEELSERIES,"79,99€",Touches : à membraneRepose poignetRétroéclairage : RGBFilaireLe + :Résistant à l'eau et à la poussière,/ref/1143068,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119038881_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESApex PRO Mini FR,STEELSERIES,"180,99€",Touches : mécaniqueRétroéclairage : RGBFilaireLe + :Ajustez les touches du clavier pour une meilleure dextérité en jeu,/ref/1180432,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047821_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESApex PRO Mini FR,STEELSERIES,"180,99€",Touches : mécaniqueRétroéclairage : RGBFilaireLe + :Ajustez les touches du clavier pour une meilleure dextérité en jeu,/ref/1180432,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119047821_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerCORSAIRK70 RGB PRO MX RED,CORSAIR,"179,00€","Touches : mécanique -
              
            
              
              Switch : redType de Switch : linéaireRétroéclairage : RGBFilaireLe + :Son niveau de performance grâce à la technologie CORSAIR AXON",/ref/1178223,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0840006645818_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerCORSAIRK70 RGB PRO MX RED,CORSAIR,"179,00€","Touches : mécanique -
              
            
              
              Switch : redType de Switch : linéaireRétroéclairage : RGBFilaireLe + :Son niveau de performance grâce à la technologie CORSAIR AXON",/ref/1178223,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0840006645818_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
PackMICROSOFTClavier + Stylet Surface Pro noir,MICROSOFT,"279,99€","ConnecteurTouches silencieusesAlimentation : Non communiqué -
              
            
              
              RétroéclairéLe + :Compatible Stylet Surface Pen, ultra fines et légères, repensées afin d'être plus résistantes",/ref/1171422,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0889842772531_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
PackMICROSOFTClavier + Stylet Surface Pro noir,MICROSOFT,"279,99€","ConnecteurTouches silencieusesAlimentation : Non communiqué -
              
            
              
              RétroéclairéLe + :Compatible Stylet Surface Pen, ultra fines et légères, repensées afin d'être plus résistantes",/ref/1171422,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0889842772531_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerROCCATVulcan II Linear Noir,ROCCAT,"129,99€","Touches : mécanique -
              
            
              
              Switch : redRepose poignetRétroéclairage : RGBFilaireLe + :Design, réactif et robuste avec un boitier en aluminium",/ref/1195755,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0731855521135_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerROCCATVulcan II Linear Noir,ROCCAT,"129,99€","Touches : mécanique -
              
            
              
              Switch : redRepose poignetRétroéclairage : RGBFilaireLe + :Design, réactif et robuste avec un boitier en aluminium",/ref/1195755,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0731855521135_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESApex PRO,STEELSERIES,"219,99€","Touches : mécaniqueType de Switch : tactile -
              
            
              
              Repose poignetRétroéclairage : RGBFilaireLe + :Régler chaque touche individuellement en fonction de votre niveau de sensibilité préféré",/ref/1148199,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119038669_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESApex PRO,STEELSERIES,"219,99€","Touches : mécaniqueType de Switch : tactile -
              
            
              
              Repose poignetRétroéclairage : RGBFilaireLe + :Régler chaque touche individuellement en fonction de votre niveau de sensibilité préféré",/ref/1148199,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119038669_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Mechanical Rétroéclairé,LOGITECH,"135,99€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :clavier performant avec une frappe mécanique fluide et silencieuse et rétroéclairage intelligent",/ref/1180247,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206103047_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Mechanical Rétroéclairé,LOGITECH,"135,99€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :clavier performant avec une frappe mécanique fluide et silencieuse et rétroéclairage intelligent",/ref/1180247,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206103047_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerCORSAIRK55 RGB Pro,CORSAIR,"54,99€",Touches : à membraneRepose poignetRétroéclairage : RGBFilaireLe + :Son repose poignet inclus,/ref/1160229,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0840006631743_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerCORSAIRK55 RGB Pro,CORSAIR,"54,99€",Touches : à membraneRepose poignetRétroéclairage : RGBFilaireLe + :Son repose poignet inclus,/ref/1160229,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0840006631743_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX 7 RED SWITCH,STEELSERIES,"145,99€","Touches : mécanique -
              
            
              
              Switch : redType de Switch : linéaireRétroéclairage : RGBFilaireLe + :notifications instantanées de Discord, Tidal et des jeux sur l'écran OLED",/ref/1139703,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119037983_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerSTEELSERIESAPEX 7 RED SWITCH,STEELSERIES,"145,99€","Touches : mécanique -
              
            
              
              Switch : redType de Switch : linéaireRétroéclairage : RGBFilaireLe + :notifications instantanées de Discord, Tidal et des jeux sur l'écran OLED",/ref/1139703,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5707119037983_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerROCCATVulcan TKL Mécanique,ROCCAT,"102,99€","Touches : mécanique -
              
            
              
              Switch : redRétroéclairage : RétroéclairéFilaireLe + :Le clavier idéal pour les FPS : réactif et compact",/ref/1156282,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/0731855502752_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
